1	beta_carotene_content_ugg_CO0000095	beta_carotene_content_ugg_CO0000095
1	cassava_bacterial_blight_incidence_3month_evaluation_CO0000178	cassava_bacterial_blight_incidence_3month_evaluation_CO0000178
1	cassava_mosaic_disease_incidence_1month_evaluation_CO0000195	cassava_mosaic_disease_incidence_1month_evaluation_CO0000195
